"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Tcas002974",368.300924479008,0.182778700082844,0.0903603514795123,2.02277544398758,0.0430963045028871,0.204422566179061
"Tcas004076",467.751339547555,-2.43337072813819,1.20292947727567,-2.02287064545891,0.0430864857166826,0.204422566179061
"Tcas002280",924.350054977595,0.187370577709184,0.0926456175098579,2.02244404803332,0.0431304984097413,0.204441753489406
"Tcas004172",456.596382634324,-0.853478292853907,0.42201800122729,-2.02237414132067,0.0431377144116822,0.204441753489406
"Tcas001323",301.628652662899,0.172431613050358,0.0852783445083986,2.02198593376043,0.0431778050464577,0.204542824546296
"Tcas002238",115.45961292621,0.211394566658713,0.104557983073015,2.02179269765649,0.0431977724920581,0.204542824546296
"Tcas008892",124.186991764497,-0.913420292231026,0.45182480852053,-2.02162491967176,0.0432151156310916,0.204542824546296
"Tcas008029",480.876803432584,0.338295953314571,0.167425085221347,2.02058104296212,0.043323152962019,0.204918608440239
"Tcas010583",1.82391326277281,-1.72150442830218,0.852020695148205,-2.02049602563085,0.0433319619784988,0.204918608440239
"Tcas000288",388.761462469861,0.162147449023532,0.080278987727666,2.01979937232881,0.0434042022898637,0.205082981717607
"Tcas006890",21.7793682978225,-0.725420512379414,0.359148637082934,-2.01983367741947,0.0434006426014768,0.205082981717607
"Tcas001214",779.737946018165,0.126880614783394,0.0628301490791543,2.01942246903709,0.0434433281316533,0.205090741908836
"Tcas003903",285.580279934379,-0.390591598021386,0.193412434947159,-2.01947510835121,0.0434378619233264,0.205090741908836
"Tcas000456",1002.68810108525,0.273918736068922,0.13568968605758,2.01871449501832,0.0435169025464625,0.205349488816705
"Tcas009063",108.836739006908,-0.334153940834092,0.165544570081942,-2.01851344727702,0.0435378151050744,0.205359616678806
"Tcas001679",175.618180778459,-0.497073084563642,0.246296865278639,-2.01818680883858,0.0435718094405685,0.205431413489074
"Tcas002539",9.89256609995568,-0.794561491921338,0.393853997564847,-2.01740111014238,0.0436536715202138,0.205524635674786
"Tcas003763",3.56786773944972,-1.12836799110806,0.559256275195472,-2.01762240524466,0.0436306016159445,0.205524635674786
"Tcas008569",148.341749573806,0.193847057730203,0.0960934682111349,2.01727610980057,0.0436667072963427,0.205524635674786
"Tcas012331",172.608554830841,-0.284808945082917,0.141181897351236,-2.01731914945415,0.0436622184952391,0.205524635674786
"Tcas003553",135.920514793981,0.690937412268993,0.342606500352279,2.0167084149266,0.0437259512588376,0.205714997689364
"Tcas004799",1286.27060813257,1.03733867352889,0.514459063850419,2.01636776649445,0.0437615335004126,0.205793923977231
"Tcas005738",436.7517439544,-1.34064399421795,0.66519095804044,-2.01542726643083,0.0438598998803351,0.206167905666025
"Tcas005124",265.87942598208,0.237041182789486,0.117644287925681,2.01489750984962,0.0439153889788422,0.206251545749129
"Tcas011395",1541.52754199061,0.361786262303152,0.179545934267852,2.01500671000118,0.0439039460142228,0.206251545749129
"Tcas010574",555.867865519953,-0.883446176325159,0.438504206222054,-2.0146811907154,0.0439380642596703,0.206269514025556
"Tcas006365",92.8762521310954,-0.259196004557347,0.12867721086493,-2.01431164706718,0.043976823904168,0.20636294338907
"Tcas009401",163.345087318839,0.386918588824263,0.192107945569569,2.01406864082124,0.0440023273821255,0.206394114248864
"Tcas003340",60.121535517995,-0.293520856393328,0.145775271260473,-2.01351610499741,0.0440603624296918,0.206577783233984
"Tcas004959",268.099570743008,0.156663121444847,0.0778297719548322,2.01289451979591,0.0441257272287748,0.206795645852027
"Tcas008415",147.728742695259,0.501654812681694,0.249300767800657,2.0122473633247,0.0441938680122077,0.20702632605205
"Tcas000856",87.4113909789402,0.528372757603745,0.262637721733878,2.01179310464446,0.0442417511196218,0.207161952290125
"Tcas008911",117.980308670491,0.415578164250847,0.206599811852626,2.01151279144093,0.0442713205901407,0.207211745602185
"Tcas002186",161.280451926889,-1.84301719628403,0.916335265803123,-2.01129135270017,0.0442946913460113,0.207232495681659
"Tcas003787",69.427919223938,-0.387980478022785,0.192934998817325,-2.01093881566886,0.0443319197639335,0.207316861311794
"Tcas007331",253.981325565145,0.169963762488779,0.0845270462518155,2.01076188066998,0.0443506143042045,0.207316861311794
"Tcas006509",716.295638539228,0.287923423014743,0.14323809830718,2.01010364154151,0.0444202207406857,0.207553576244801
"Tcas004106",301.247145298716,0.145618477583193,0.0724549825020723,2.00977865916989,0.0444546204421671,0.207570077395132
"Tcas005033",300.976566416596,-0.15878822751303,0.0790104426736822,-2.00971190819465,0.0444616888800319,0.207570077395132
"Tcas001450",1540.79299662001,0.194138792508517,0.096613027174667,2.00944736114658,0.0444897117962879,0.207612330996494
"Tcas005125",754.521045302319,0.228837320384455,0.113902778413074,2.00905828262209,0.0445309531465875,0.207677819505175
"Tcas006175",8.01034475513655,-1.86599357273545,0.928837023130744,-2.00895692814431,0.0445417017617332,0.207677819505175
"Tcas005385",193.439406362922,-0.714045870162671,0.355503144591672,-2.00855008183632,0.0445848697340561,0.20770209855248
"Tcas008141",115.060419386369,-0.518986408044625,0.258387315292365,-2.00855993049578,0.0445838243363508,0.20770209855248
"Tcas012554",490.883384627323,0.296696246607335,0.147800526079463,2.00740994959531,0.0447060302779688,0.208177910353963
"Tcas003700",434.033968218518,0.18730989226124,0.0933296965299126,2.00696990588849,0.0447528674435652,0.20821880460669
"Tcas008812",23.9155406087474,0.497276875778405,0.247774023408879,2.00697744233581,0.0447520649344969,0.20821880460669
"Tcas002097",96.5829259973162,-1.04957232457173,0.523099146500267,-2.0064500804365,0.0448082497004206,0.208387877803529
"Tcas002266",697.812670940478,0.191292488194003,0.095374907356819,2.00568989785054,0.0448893436998505,0.208676333095779
"Tcas003630",218.316667701967,-0.395584739648832,0.197258531980408,-2.00541257038312,0.0449189589602198,0.208725336688614
"Tcas006777",600.437035629961,-0.374780178662932,0.186931604190104,-2.00490537855648,0.0449731636109509,0.208888509929811
"Tcas002412",55.9059578762637,-1.55436645401138,0.775725526078411,-2.0037582904733,0.0450959587793856,0.209309568394099
"Tcas006072",160.176083674854,-0.372756526231437,0.186033982792056,-2.00370126273164,0.0451020709378859,0.209309568394099
"Tcas000167",331.951531842944,-0.270329963391408,0.134935458858643,-2.00340196474674,0.0451341607566148,0.20936969951659
"Tcas010923",19.2391395052731,-0.523583184688699,0.261475326689199,-2.00241908603122,0.0452396774543521,0.209770250162277
"Tcas009495",90.8272783760576,0.235194119371834,0.11748160392871,2.0019655121031,0.0452884408501348,0.209907415596368
"Tcas006442",31.6061671676444,-0.387524297807036,0.193742177733929,-2.00020616233205,0.0454780066782999,0.210607628895741
"Tcas011611",995.474079441729,0.406363535404235,0.203151749250606,2.00029552737421,0.0454683617085915,0.210607628895741
"Tcas003060",833.589990648109,0.110390929858706,0.0551994918485739,1.99985409578654,0.0455160212142561,0.210694509368699
"Tcas002178",48.1641340363014,-0.334384284085634,0.167227790191606,-1.99957365759904,0.0455463208047724,0.210745618844239
"Tcas011971",875.204330653212,-0.802590980081881,0.401530451341959,-1.99882967132265,0.0456267862353069,0.211028707427288
"Tcas006071",440.756617083931,0.586325782645341,0.29338153308908,1.99850950559766,0.0456614504317169,0.211054342238837
"Tcas009280",266.978082852294,-0.209325546038969,0.10474540442053,-1.99842224293271,0.0456709021677387,0.211054342238837
"Tcas003316",1407.16245941242,0.129866515000505,0.0650212667778687,1.99729290793682,0.0457933733309258,0.211517173573231
"Tcas006369",218.912325402411,-0.488106574764281,0.244446041352298,-1.99678657941863,0.0458483720840449,0.211517173573231
"Tcas009073",669.80765204373,0.180517788465899,0.0904036452469632,1.99679767306688,0.0458471664664486,0.211517173573231
"Tcas007679",121.851626791606,0.79853670899749,0.399881514903867,1.99693328957569,0.0458324303130545,0.211517173573231
"Tcas011900",128.359376067383,-0.60646261917642,0.303783822904794,-1.99636245728096,0.0458944841772167,0.211640682828185
"Tcas009554",34.1778695491498,-0.483492137633181,0.242256720962885,-1.99578420657008,0.0459574166220104,0.211841621775341
"Tcas009898",101.530942237764,0.288395723180071,0.144549066830954,1.9951406778526,0.0460275388737873,0.212075519114044
"Tcas005452",275.875831692835,0.368004360245008,0.184467335592353,1.99495677141587,0.0460475948279817,0.212078632240153
"Tcas001942",293.671967979618,0.829446095216369,0.416120550265078,1.99328318365433,0.0462304467605177,0.212619677576745
"Tcas008876",313.699783503069,0.151937196815628,0.0762112072366269,1.99363325060421,0.0461921488533183,0.212619677576745
"Tcas008842",92.3257785044582,1.27385970072956,0.639112282670863,1.99317042602605,0.0462427883242851,0.212619677576745
"Tcas009588",179.95142919224,0.254026095892899,0.127441828804676,1.99327095566271,0.046231785006286,0.212619677576745
"Tcas005208",136.185762121567,0.395923642856898,0.198691920495699,1.99265094357709,0.0462996826269642,0.212645305080876
"Tcas005775",94.7218019353133,0.227654653607034,0.114260946766584,1.99241000577471,0.0463260904059955,0.212645305080876
"Tcas008210",442.866935643676,0.174095979944997,0.0873747484476348,1.99252052839197,0.0463139750963881,0.212645305080876
"Tcas009124",459.00458077758,0.17938640497443,0.0900163031355529,1.99282128598747,0.0462810200436076,0.212645305080876
"Tcas000609",678.922107335506,0.218862183541709,0.109870969809879,1.99199282504223,0.0463718451265651,0.212766080176101
"Tcas006468",537.679138690699,0.612695779875802,0.307630429801312,1.9916618140524,0.0464081761567506,0.212843533815307
"Tcas000766",263.332906314075,-0.207683609751644,0.10429836832033,-1.99124505106148,0.0464539532113788,0.212964227059957
"Tcas004159",86.6423750286904,-0.573617390023457,0.28822874699292,-1.99014635426892,0.0465748157830099,0.213428898288726
"Tcas002078",913.271194463706,0.242345360282487,0.121844189682069,1.988977569754,0.0467036788091076,0.213929827211413
"Tcas000339",60.9942754752303,0.322012278978617,0.161944240173157,1.98841452239554,0.0467658639729094,0.21394600729747
"Tcas004126",143.039570164758,-1.59654502989137,0.802802648192722,-1.98871420452528,0.0467327572328122,0.21394600729747
"Tcas011795",45.1664070494267,-0.638158956993347,0.320910342699086,-1.98858955939523,0.0467465247396061,0.21394600729747
"Tcas005005",1.58472905410751,3.09536179043485,1.55742299402742,1.98748946323849,0.0468681824096252,0.214056143617917
"Tcas006716",881.454655393829,0.287732196372386,0.144749382022533,1.98779568072764,0.0468342916377845,0.214056143617917
"Tcas009427",110.267562335733,0.523646706421286,0.263450096207967,1.98765046571825,0.0468503608090719,0.214056143617917
"Tcas009266",4541.89795993921,-0.122958663630267,0.0618636174779403,-1.98757635979035,0.0468585629945178,0.214056143617917
"Tcas006727",92.7264316289813,0.385972373824503,0.194291667612075,1.98656163986991,0.0469709957239006,0.21443621452092
"Tcas004803",584.446306942348,-0.211421959899477,0.106449658901044,-1.98612153464968,0.0470198306646534,0.214480202985953
"Tcas005287",490.242447128637,-0.154930003880876,0.0780039481884648,-1.98618156489401,0.0470131670760704,0.214480202985953
"Tcas002454",73.1711272922788,0.286571047217426,0.144369126604216,1.98498843871967,0.0471457577974671,0.214879787153812
"Tcas005277",7569.49036530641,0.13908462891637,0.0700747603671659,1.98480348969611,0.0471663390974556,0.214879787153812
"Tcas005188",21.3096693966865,-0.509112694433349,0.256484119927303,-1.98496770317651,0.0471480648920232,0.214879787153812
"Tcas009030",141.747993948633,0.301167670377368,0.151752193261243,1.98460176360618,0.0471887959809353,0.214892631884884
"Tcas003767",12.3600982038699,-2.5380292412296,1.27904618495919,-1.98431399200067,0.0472208473292704,0.214949139901916
"Tcas002402",2.82537032515316,-1.39273483689102,0.701984902289377,-1.98399542831891,0.0472563495801874,0.215021302892304
"Tcas004291",861.011566527484,0.28957504293267,0.145981800971892,1.98363796723145,0.0472962134672434,0.215023873690089
"Tcas012558",1529.04802947572,0.2748045785923,0.138528391756128,1.98374192545366,0.0472846171814581,0.215023873690089
"Tcas000243",637.872527701643,0.201586253055007,0.101648774139711,1.98316462506412,0.0473490438707568,0.215085341252674
"Tcas004042",651.484709692096,0.518537482518721,0.26146642478128,1.98318955465308,0.047346260205847,0.215085341252674
"Tcas004104",359.715092962044,0.294348183829101,0.148485204576834,1.98234015751239,0.0474411823812727,0.21536643093266
"Tcas011699",176.439348894534,0.616548262816488,0.311033185138899,1.98225878226194,0.0474502846549066,0.21536643093266
"Tcas000890",44.5392782337539,-0.336256875389459,0.169725365498369,-1.9811822139967,0.0475708430752077,0.215432492449238
"Tcas002648",950.965550899793,-0.338185801143192,0.170672466893914,-1.98149008623283,0.0475363400479018,0.215432492449238
"Tcas004806",154.584425211145,-0.488078216500945,0.246354905608928,-1.98119950278456,0.0475689049749793,0.215432492449238
"Tcas005499",14.5344821289286,-0.515530084580056,0.260115291604455,-1.98192917225335,0.0474871683858037,0.215432492449238
"Tcas009174",1153.16581983835,0.600521589923798,0.303126774269256,1.98109055648901,0.0475811191344863,0.215432492449238
"Tcas012038",37.299152986379,-1.50862908917761,0.76152076371971,-1.9810741361911,0.0475829602713888,0.215432492449238
"Tcas001664",165.883732577658,-0.401553588625928,0.202749841958356,-1.98053712272884,0.0476432062831427,0.215616048948069
"Tcas000218",1004.97573202707,-2.20319018263451,1.11270406255154,-1.98003247834145,0.0476998793298261,0.215694123762928
"Tcas006129",287.926932973006,-0.231207483214487,0.116767837636888,-1.98006135844933,0.047696634480886,0.215694123762928
"Tcas005871",51.332777406471,-0.438831152656193,0.221709918962276,-1.97930320262694,0.0477818792441487,0.215975673097364
"Tcas001755",222.949910405574,0.166977367455639,0.0844296176454126,1.97771080945682,0.0479613401287107,0.216697334858993
"Tcas002310",1512.24748287257,0.184834142877436,0.0934752975263694,1.97735816593998,0.0480011591618189,0.216787736156741
"Tcas007982",35.3995002823662,0.503230467773902,0.254577117628884,1.97673095076635,0.0480720503232694,0.217018336092218
"Tcas006976",204.342114939238,0.286492653191572,0.144963425715078,1.97630989870966,0.0481196891754343,0.217143817998671
"Tcas004293",20.5189171917669,-1.57613053188279,0.797753277295687,-1.97571176044019,0.0481874321825499,0.217270321538378
"Tcas011688",316.419026133043,0.432073335056379,0.218675038695651,1.97586948027357,0.0481695616234597,0.217270321538378
"Tcas008972",63.1165974259698,0.687311719891323,0.347957292521638,1.97527608894296,0.0482368251996381,0.217314624239696
"Tcas012492",143.050202712282,0.203929017844456,0.103240835923909,1.97527476428762,0.0482369754435002,0.217314624239696
"Tcas007995",7.65082185800473,1.5082633956374,0.763904500165099,1.97441354948352,0.0483347386183072,0.217665450493883
"Tcas003151",190.58370771467,0.185722667229268,0.0940766702143674,1.97416284830311,0.0483632289110112,0.217704160416781
"Tcas008441",59.9812192237764,-0.480942644189537,0.243643118168391,-1.97396358988124,0.0483858831829405,0.217716578812055
"Tcas010702",1010.12461949377,-0.667832158363085,0.338412533572723,-1.97342619468782,0.0484470256502229,0.217902096872334
"Tcas004562",75.7437910789018,-0.543529789669168,0.275667615309161,-1.97168531769537,0.0486455407547693,0.218705074971011
"Tcas010092",637.191977198726,0.116953759745997,0.0593295549453106,1.97125631321193,0.0486945656115723,0.21883557761291
"Tcas011199",27.1845054218998,-1.29837742802331,0.658809245009521,-1.97079418338239,0.0487474223008984,0.218983186469102
"Tcas007196",517.636123711053,0.193640938897406,0.0982920429414349,1.97005711858876,0.0488318247056302,0.21927232570936
